name,calories,proteins,fats,carbs
Чикен Карри [Макдоналдс],481.0,20.0,21.0,51.0
Чикен Мак [Макдоналдс],487.0,29.0,20.0,47.0
Чикен Макнаггетс  [Макдоналдс],893.0,56.0,46.0,62.0
Чикен Макнаггетс  [Макдоналдс],179.0,11.0,9.1,12.0
Чикен Макнаггетс  [Макдоналдс],268.0,17.0,14.0,19.0
Чикен Макнаггетс  [Макдоналдс],402.0,25.0,21.0,28.0
Чикен Макнаггетс [Макдоналдс],43.0,2.9,2.3,2.8
Чикен Макнаггетс McDonalds [Макдоналдс],45.0,2.8,2.3,3.2
Чикен Макфреш [Макдоналдс],456.0,19.0,23.0,42.0
Чикен Премьер [Макдоналдс],596.0,26.0,32.0,53.0
Чикен Премьер Кантри [Макдоналдс],556.0,26.0,26.0,54.0
Чикен Премьер Салат [Макдоналдс],203.0,27.0,8.0,5.0
Чикен Ролл [Макдоналдс],552.0,19.0,32.0,46.0
Чикен Снек Ролл [Макдоналдс],365.0,11.0,20.0,34.0
Чикен Снэк Ролл [Макдоналдс],365.0,11.0,20.0,34.0
Чикен Фреш Макмаффин [Макдоналдс],325.0,13.0,14.0,37.0
Чикен Фреш Ролл [Макдоналдс],536.0,20.0,30.0,50.0
Чикенбекон [Макдоналдс],680.0,27.0,36.0,60.0
Чикенбургер [Макдоналдс],337.0,12.0,16.0,37.0
Чикенбургер без Нижней Булки [Макдоналдс],290.0,10.0,11.0,28.0
Чикенбургер без Соуса [Макдоналдс],295.0,12.0,10.0,37.0
Чикенбургер Блю Чиз [Макдоналдс],381.0,12.0,19.0,41.0
Чикенбургер с Беконом [Макдоналдс],367.0,13.0,18.0,37.0
Чиккер [Макдоналдс],252.0,9.3,11.0,29.0
Чисбургер [Макдоналдс],300.0,16.0,13.0,30.0
Шейк Банан-Маракуйя [Макдоналдс],410.0,10.0,10.0,70.0
Шейк Гуава [Макдоналдс],252.0,6.1,4.5,47.0
Шейк Манго-Маракуйя [Макдоналдс],264.0,5.7,4.3,51.0
Шейк Мокко [Макдоналдс],288.0,6.5,6.4,51.0
Шейк Пина Колада [Макдоналдс],266.0,5.8,5.1,49.0
Шейк Пич Мельба [Макдоналдс],260.0,6.2,4.5,49.0
Шоколадное Печенье с Шоколадом [Макдоналдс],345.0,6.0,18.0,41.0
Шоколадный Торт [Макдоналдс],449.0,5.1,27.0,46.0
Шримп Ролл [Макдоналдс],380.0,15.0,18.0,48.0
Эгг Макмаффин с Сыром [Макдоналдс],275.0,16.0,12.0,26.0
Яблочные Дольки [Макдоналдс],38.0,0.3,0.3,7.8
Яблочные дольки McDonalds [Макдоналдс],38.0,0.0,0.0,8.0
Яблочный Пирог [Макдоналдс],185.0,2.1,9.9,22.0
Яичница [Макдоналдс],292.0,17.0,13.0,26.0
Яичница с Ветчиной [Макдоналдс],344.0,24.0,15.0,26.0
Яичница с Сыром [Макдоналдс],389.0,23.0,21.0,27.0
Cherry Fresh [Пятерочка],45.0,0.0,0.0,11.0
Choco Banana [Пятерочка],368.0,9.0,9.0,70.0
Easy Смузи [Пятерочка],52.0,0.6,0.0,12.5
Energy To Go [Пятерочка],4.0,0.0,0.0,0.5
Fresh Bitter Lemon [Пятерочка],47.0,0.0,0.0,11.6
Immuno Lakto Драконий Фрукт [Пятерочка],88.0,2.6,2.5,13.9
Jake Vitamincandy [Пятерочка],245.0,0.5,0.7,88.5
Kids Chocolate [Пятерочка],560.0,4.6,36.5,53.4
Koukou Roukou [Пятерочка],533.0,2.8,31.0,60.0
Абрикос [Пятерочка],44.0,0.9,0.1,9.0
Авокадо [Пятерочка],212.0,2.0,20.0,6.0
Адыгейский Сыр [Пятерочка],220.0,19.0,16.0,0.0
Апельсин [Пятерочка],36.0,0.9,0.2,8.1
Арахис [Пятерочка],610.0,30.0,50.0,10.0
Арахис в Кокосе [Пятерочка],550.0,15.0,26.0,56.0
Арахис Жареный Солёный [Пятерочка],608.0,26.0,50.0,13.4
Багет Барра [Пятерочка],288.0,10.9,1.2,57.0
Багет Греческий [Пятерочка],280.0,8.0,13.0,34.0
Багет Испанский [Пятерочка],245.0,8.2,1.0,50.0
Багет Пшенично-Ржаной [Пятерочка],278.0,9.3,5.9,46.1
Багет Суворовский [Пятерочка],226.0,13.0,3.5,36.0
Багет Традиционный [Пятерочка],267.0,8.4,1.2,54.3
Багет Французский [Пятерочка],272.0,8.3,2.1,54.9
Багет Чесночный [Пятерочка],320.0,7.0,13.0,44.0
Багет Шале Фитнес [Пятерочка],314.0,9.5,1.7,68.5
Банан [Пятерочка],89.0,1.1,0.3,23.0
Батон [Пятерочка],290.0,9.5,2.0,59.0
Батон Нарезной [Пятерочка],260.0,7.5,3.0,51.0
Батончик с Чесноком [Пятерочка],375.0,7.9,4.4,48.0
Батончик Сырный [Пятерочка],173.0,5.3,4.0,32.0
Блины Рестория [Пятерочка],246.0,5.4,14.4,23.7
Блины Творожныеан [Пятерочка],158.0,16.0,5.4,11.6
Брецель с Кунжутом [Пятерочка],330.0,10.0,7.5,56.0
Булочка Даллас [Пятерочка],406.0,9.0,16.9,54.5
Булочка из Пшеничной Муки с Кунжутом [Пятерочка],274.0,8.9,3.1,52.4
Булочка Техас [Пятерочка],401.0,8.9,15.0,57.5
Бульон из Баранины [Пятерочка],70.0,5.0,5.0,3.0
Буше Багет Летний [Пятерочка],277.0,9.3,1.6,56.5
Буше Гипфель с Начинкой Крем [Пятерочка],333.0,4.7,17.5,39.1
Буше Розан с Яблоком [Пятерочка],257.0,3.0,12.0,35.0
Буше Турновер с Сыром и Ветчиной [Пятерочка],370.0,8.1,25.5,27.0
Буше Хлеб Питерский [Пятерочка],210.0,7.4,1.2,42.6
Ватрушка К Чаю [Пятерочка],260.0,13.0,8.0,35.0
Вино [Пятерочка],14.0,0.0,0.0,3.5
Виноград Сушеный Светлый [Пятерочка],296.0,2.0,0.5,72.0
Виноград Тайфи [Пятерочка],65.0,0.6,0.2,16.8
Гематоген с Витамином с [Пятерочка],250.0,7.0,3.0,54.0
Геркулес Хлопья Овсяные [Пятерочка],348.0,11.5,3.3,64.8
Гипфель с Клубникой [Пятерочка],361.0,4.7,17.0,47.2
Гипфель с Начинкой Смородина [Пятерочка],347.0,5.0,17.0,44.0
Грейпфрут [Пятерочка],29.0,0.7,0.2,6.5
Грейпфрут Свити [Пятерочка],58.0,0.7,0.2,9.0
Гречка [Пятерочка],334.0,12.0,2.0,67.0
Грудка Куриная [Пятерочка],170.0,19.0,10.0,0.0
Груша Желтая [Пятерочка],44.0,0.4,0.3,10.3
Груша Китайская [Пятерочка],42.0,0.5,0.2,7.1
Груша Конференция [Пятерочка],48.0,0.7,0.9,11.7
Груша Красная [Пятерочка],58.0,0.7,0.7,10.0
Груша Сезонная [Пятерочка],42.0,0.4,0.3,10.9
Дип из Тунца [Пятерочка],132.0,11.7,8.5,1.5
Донат [Пятерочка],320.0,5.9,14.4,39.3
Донат Ореховый [Пятерочка],329.0,5.0,21.0,31.0
Донат с Клубничной Начинкой [Пятерочка],417.0,4.8,24.0,47.0
Донат с Ореховой Начинкой [Пятерочка],329.0,5.0,21.0,35.0
Дыня Эфиопка [Пятерочка],34.0,0.8,0.2,8.0
Запеканка из Творога [Пятерочка],199.0,18.0,5.4,19.6
Запеканка из Творога с Изюмом [Пятерочка],219.0,14.2,2.7,34.6
Зефир Ванильный [Пятерочка],310.0,1.0,0.0,81.0
Йогурт [Пятерочка],75.0,2.8,2.5,10.2
Какао [Пятерочка],370.0,5.0,2.0,85.0
Капуста Квашеная по-Деревенски [Пятерочка],30.0,1.7,0.1,5.0
Кармашек с Грибной Начинкой [Пятерочка],330.0,5.7,20.6,30.2
Картошка [Пятерочка],76.0,2.0,0.4,16.1
Каша Быстрого Приготовления Овсяная с Клубникой [Пятерочка],290.0,9.5,4.5,54.0
Каша Овсяная [Пятерочка],299.0,9.5,5.0,54.0
Каша Овсяная с Абрикосом [Пятерочка],310.0,10.0,5.0,55.0
Кекс Маффин с Ванилином [Пятерочка],426.0,5.2,22.8,50.0
Кекс Маффин Шоколадный [Пятерочка],410.0,5.5,22.0,47.5
Кета [Пятерочка],184.0,24.3,9.6,0.0
Кефир [Пятерочка],28.0,3.0,0.0,4.0
Киви [Пятерочка],61.0,1.1,0.5,15.0
Колбаска Кондитерская [Пятерочка],300.0,5.0,13.0,40.0
Конверт с Ветчиной и Сыром [Пятерочка],310.0,15.0,18.0,22.0
Конвертик с Вишневой Начинкой [Пятерочка],403.0,5.2,19.2,52.4
Конвертик с Черничной Начинкой [Пятерочка],403.0,5.0,19.0,52.0
Крабовые Палочки [Пятерочка],97.0,5.6,0.4,17.7
Креветки Мелкие [Пятерочка],110.0,19.0,2.0,2.5
Круассан с Маслом [Пятерочка],358.0,7.6,17.0,42.0
Круассан с Шоколадно-Ореховой Начинкой [Пятерочка],450.0,6.0,28.0,46.0
Круассан с Шоколадной Начинкой [Пятерочка],368.0,4.5,22.0,37.9
Круассан Сливочный [Пятерочка],340.0,8.0,20.0,33.0
Крупа Гречневая Ядрица [Пятерочка],329.0,12.6,2.6,68.0
Крылья Куриные Гриль [Пятерочка],207.0,21.1,13.6,0.0
Кукурузные Палочки [Пятерочка],470.0,6.0,14.0,80.0
Курага [Пятерочка],234.0,5.2,0.5,55.0
Куриные Пупки Отварные [Пятерочка],81.0,14.6,2.5,0.4
Курица [Пятерочка],190.0,16.0,14.0,0.0
Курица Гриль [Пятерочка],170.0,19.0,10.0,0.0
Курник с Курицей и Картофелем [Пятерочка],300.0,10.5,12.5,35.0
Лаваш Армянский От Бадалова [Пятерочка],280.0,9.0,1.0,56.0
Лаваш Армянский Тонкий [Пятерочка],197.0,6.3,0.7,40.8
Лаваш Тонкий Галстян [Пятерочка],277.0,9.3,0.0,57.6
Лепешка с Соусом Песто [Пятерочка],467.0,14.0,22.0,53.0
Лепешка Узбекская [Пятерочка],217.0,12.3,5.4,29.7
Лимон [Пятерочка],34.0,0.9,0.1,3.0
Лук Красный [Пятерочка],42.0,1.4,0.0,9.1
Лук Репчатый [Пятерочка],41.0,1.4,0.0,10.4
Льняная Каша [Пятерочка],560.0,21.0,44.0,12.0
Манго [Пятерочка],60.0,0.8,0.4,13.4
Манка [Пятерочка],328.0,10.3,1.0,67.4
Мармелад [Пятерочка],320.0,0.0,0.0,81.0
Масло Сливочное [Пятерочка],661.0,0.8,82.5,1.3
Матнакаш [Пятерочка],225.0,8.1,1.0,46.0
Медальон со Льном [Пятерочка],370.0,7.8,17.1,46.4
Миндаль Жареный [Пятерочка],640.0,19.0,55.0,17.0
Мини Багет [Пятерочка],270.0,8.4,1.2,54.9
Мини Багет с Луком [Пятерочка],263.0,8.5,1.2,53.3
Мини Багет с Чесночным Маслом [Пятерочка],279.0,7.0,8.4,43.0
Минтай [Пятерочка],72.0,15.9,0.9,0.0
Молоко [Пятерочка],60.0,3.0,3.2,4.7
"Молоко 2,5% [Пятерочка]",53.0,3.0,2.5,4.7
"Молоко 3,2% [Пятерочка]",60.0,3.0,3.2,4.7
Мороженое [Пятерочка],180.0,4.0,8.0,22.0
Нектар Манговый с Мякотью [Пятерочка],48.0,0.0,0.0,12.0
Нектар Морковно-Яблочный [Пятерочка],20.0,0.5,0.0,5.0
Нектар Морковный с Мякотью [Пятерочка],25.0,0.5,0.0,5.5
Нектарин [Пятерочка],44.0,1.1,0.3,11.0
Овсянка Ан [Пятерочка],103.0,4.4,3.8,11.8
Овсяное Печенье [Пятерочка],400.0,6.0,11.0,69.0
Огурец Свежий [Пятерочка],15.0,0.8,0.1,2.8
Палочка Сырная [Пятерочка],441.0,10.0,26.0,40.0
Персик [Пятерочка],45.0,0.9,0.1,9.5
Печенье Roleo [Пятерочка],393.0,5.0,20.0,72.0
Печенье Кольца [Пятерочка],457.0,7.2,14.3,75.1
Пирог с Брусникой [Пятерочка],409.0,5.0,23.0,46.0
Пирог с Капустой и Яйцом [Пятерочка],257.0,8.0,14.0,25.0
Пирожок Домашний с Картофелем [Пятерочка],118.0,3.0,1.5,23.0
Пирожок Дрожжевой с Черникой [Пятерочка],301.0,4.6,14.1,38.5
Пирожок с Капустой [Пятерочка],229.0,4.9,6.2,38.5
Пирожок с Картошкой [Пятерочка],229.0,5.2,7.0,36.0
Пирожок с Мясом/Картофелем [Пятерочка],315.0,9.9,19.6,24.8
Пирожок с Сосиской [Пятерочка],370.0,8.0,25.0,27.0
Пицца с Ветчиной [Пятерочка],259.0,10.0,11.0,30.0
Помело [Пятерочка],32.0,0.6,0.2,6.7
Помидоры [Пятерочка],20.0,1.1,0.2,3.7
Пончик [Пятерочка],361.0,6.4,24.5,30.0
Пончик Глазированный с Начинкой со Вкусом Шоколада [Пятерочка],320.0,5.9,14.4,39.3
Пончики Берлинские [Пятерочка],470.0,7.0,21.0,65.0
Пончики Берлинские с Варёной Сгущёнкой [Пятерочка],460.0,7.5,22.0,58.0
Пончики Берлинские с Шоколадным Муссом [Пятерочка],470.0,6.5,26.0,51.0
"Пончики с Кремом ""Берлинские"" [Пятерочка]",470.0,7.0,21.0,65.0
Попкорн [Пятерочка],400.0,5.0,7.0,70.0
Редис [Пятерочка],19.0,1.2,0.1,3.4
Ржаной Багет с Чесноком [Пятерочка],300.0,6.5,14.0,45.0
Рис с Курицей и Овощами [Пятерочка],90.0,6.6,3.5,8.5
Рожок с Сосиской [Пятерочка],270.0,7.0,14.0,29.0
Розан с Абрикосом [Пятерочка],304.0,3.1,12.5,44.6
Розан со Смородиной [Пятерочка],289.0,3.3,12.5,40.8
Рулет Куриный [Пятерочка],228.0,24.3,14.0,0.0
